cusip,issuer,class,put_call,value_usd,shares,sh_type
16935C109,CHIME FINL INC,COM SHS CL A,,959326,47562,SH
17253J106,CIPHER MINING INC,COM,,2614125,207635,SH
172573107,CIRCLE INTERNET GROUP INC,COM CL A,,26842810,202465,SH
18915MAC1,CLOUDFLARE INC,NOTE 8/1,,31101265,25000000,PRN
12572Q105,CME GROUP INC,COM,,8113265,30028,SH
125896100,CMS ENERGY CORP,COM,,56866390,776227,SH
204166102,COMMVAULT SYS INC,COM,,41089288,217657,SH
20464U100,COMPASS INC,CL A,,174002,21669,SH
20717MAB9,CONFLUENT INC,NOTE 1/1,,89593577,95000000,PRN
20717M103,CONFLUENT INC,CLASS A COM,Call,36893340,1863300,SH
21871X109,COREBRIDGE FINL INC,COM,,64288101,2005869,SH
G25508105,CRH PLC,ORD,,21457544,178962,SH
23204G100,CUSTOMERS BANCORP INC,COM,,5135467,78560,SH
M2682V108,CYBERARK SOFTWARE LTD,SHS,,32713120,67708,SH
23804L103,DATADOG INC,CL A COM,,61042750,428671,SH
25402DAB8,DIGITALOCEAN HLDGS INC,NOTE 12/0,,27740511,29348000,PRN
254687106,DISNEY WALT CO,COM,,75078223,655705,SH
25809K105,DOORDASH INC,CL A,,28653059,105346,SH
26210CAC8,DROPBOX INC,NOTE 3/0,,122390549,123750000,PRN
26210CAD6,DROPBOX INC,NOTE 3/0,,95625363,92500000,PRN
26614N102,DUPONT DE NEMOURS INC,COM,,31160000,400000,SH
285512109,ELECTRONIC ARTS INC,COM,,22187000,110000,SH
29355AAH0,ENPHASE ENERGY INC,NOTE 3/0,,978138,1000000,PRN
29355A107,ENPHASE ENERGY INC,COM,,3539000,100000,SH
29364G103,ENTERGY CORP NEW,COM,,31460012,337590,SH
G32089107,ETORO GROUP LTD,SHS CL A,,6820445,165264,SH
29786AAJ5,ETSY INC,NOTE 0.125%10/0,,33962435,32500000,PRN
30052F100,EVGO INC,CL A COM,,18920000,4000000,SH
30161N101,EXELON CORP,COM,,6076350,135000,SH
303250104,FAIR ISAAC CORP,COM,,249921,167,SH
316841105,FIGMA INC,CLASS A COM STK,,6361856,122650,SH
349381103,FIGURE TECHNOLOGY SOLUTIO,COM CL A,,81231740,2233482,SH
31946M103,FIRST CTZNS BANCSHARES INC D,CL A,,6662832,3724,SH
336433107,FIRST SOLAR INC,COM,,11857457,53768,SH
336433107,FIRST SOLAR INC,COM,Call,22053000,100000,SH
G3643J108,FLUTTER ENTMT PLC,SHS,,124559314,490391,SH
345370CZ1,FORD MTR CO,NOTE 3/1,,137714780,135788000,PRN
36317J209,GALAXY DIGITAL INC.,CL A,,9257178,273800,SH
36168Q104,GFL ENVIRONMENTAL INC,SUB VTG SHS,,41457500,875000,SH
37940XAU6,GLOBAL PMTS INC,NOTE 1.500% 3/0,,214575702,234156000,PRN
37959E102,GLOBE LIFE INC,COM,,20802135,145500,SH
38141G104,GOLDMAN SACHS GROUP INC,COM,,7613902,9561,SH
405166109,HAGERTY INC,CL A COM,,1235436,102611,SH
G42706104,HAMILTON INSURANCE GROUP LTD,CL B,,2976000,120000,SH
410345102,HANESBRANDS INC,COM,,7743883,1175096,SH
42238D107,HEARTFLOW INC,COM,,2218059,65896,SH
433313103,HINGE HEALTH INC,CL A,,3855725,78560,SH
438516106,HONEYWELL INTL INC,COM,,21050000,100000,SH
444859102,HUMANA INC,COM,,15595630,59944,SH
451107106,IDACORP INC,COM,,53381067,403943,SH
G4766E116,INDIVIOR PLC,ORD,,32641685,1353865,SH
45828L108,INTEGRAL AD SCIENCE HLDNG CO,COM,,20238300,1990000,SH
45841N107,INTERACTIVE BROKERS GROUP IN,COM CL A,,108998962,1584057,SH
460690100,INTERPUBLIC GROUP COS INC,COM,,40500285,1451103,SH
461202103,INTUIT,COM,,5593716,8191,SH
46137V357,INVESCO EXCHANGE TRADED FD T,S&P500 EQL WGT,,157377966,829615,SH
46434G764,ISHARES INC,MSCI EMRG CHN,,23944852,354686,SH
464286509,ISHARES INC,MSCI CDA ETF,,4938735,97700,SH
464288414,ISHARES TR,NATIONAL MUN ETF,,25706686,241400,SH
464287242,ISHARES TR,IBOXX INV CP ETF,,2229400,20000,SH
464287440,ISHARES TR,7-10 YR TRSY BD,,45586900,472599,SH
464287184,ISHARES TR,CHINA LG-CAP ETF,Call,132676500,3225000,SH
464287432,ISHARES TR,20 YR TR BD ETF,Call,89370000,1000000,SH
477839AB0,JBT MAREL CORPORATION,NOTE 0.250% 5/1,,20230627,20000000,PRN
47215PAJ5,JD.COM INC,NOTE 0.250% 6/0,,64487754,60000000,PRN
G51502105,JOHNSON CTLS INTL PLC,SHS,,275645,2507,SH
485924104,KARMAN HLDGS INC,COMMON STOCK,,26301016,364280,SH
493267108,KEYCORP,COM,,16449069,880100,SH
48251W104,KKR & CO INC,COM,,24249580,186607,SH
G5279N105,KLARNA GROUP PLC,SHS,,5705599,155678,SH
500081104,KODIAK AI INC.,COM,,68180969,9967978,SH
500767306,KRANESHARES TRUST,CSI CHI INTERNET,Call,100824000,2400000,SH
52110M109,LAZARD INC,COM,,6584305,124750,SH
52476L109,LEGENCE CORP,CL A,,4117757,133650,SH
53626N102,LIONSGATE STUDIOS CORP,COM,,2070000,300000,SH
55024UAD1,LUMENTUM HLDGS INC,NOTE 0.500%12/1,,18960838,11250000,PRN
V5633W109,MAKEMYTRIP LIMITED MAURITIUS,SHS,,898560,9600,SH
57164YAD9,MARRIOTT VACATIONS WORLDWIDE,NOTE 1/1,,76611985,77754000,PRN
580907103,MCGRAW HILL INC,COM,,1568750,125000,SH
N5749R100,MERUS N V,COM,,38130750,405000,SH
59356Q108,MIAMI INTL HLDGS INC,COM,,4197508,104260,SH
594918104,MICROSOFT CORP,COM,,52697787,101743,SH
55318A108,MNTN INC,CL A,,2384788,128560,SH
60937P106,MONGODB INC,CL A,,11024077,35518,SH
62482R107,MR COOPER GROUP INC,COM,,30871460,146456,SH
62886HBD2,NCL CORP LTD,NOTE 1.125% 2/1,,38802360,37675000,PRN
64119N608,NETSKOPE INC,CL A,,4891996,215222,SH
G63755105,NIQ GLOBAL INTELLIGENCE PLC,ORDINARY SHARES,,10240482,652260,SH
67066G104,NVIDIA CORPORATION,COM,,102190426,547703,SH
679295AF2,OKTA INC,NOTE 0.375% 6/1,,10212673,10500000,PRN
680033107,OLD NATL BANCORP IND,COM,,18782286,855685,SH
68278B107,ONESTREAM INC,CL A,,5945518,322600,SH
687793109,OSCAR HEALTH INC,CL A,,1743453,92100,SH
70339W104,PATTERN GROUP INC,COM SER A,,685000,50000,SH
71377E105,PERFORMANT HEALTHCARE INC,COM,,10702958,1384600,SH
69331CAL2,PG&E CORP,NOTE 4.250%12/0,,159047846,157000000,PRN
732908108,PONY AI INC,SPONSORED ADS,,46756688,2078999,SH
73754Y100,POTBELLY CORP,COM,,398736,23400,SH
750236101,RADIAN GROUP INC,COM,,6474941,178767,SH
750491102,RADNET INC,COM,,13602037,178481,SH
750940108,RALLIANT CORP,COM,,6519662,149089,SH
753422AF1,RAPID7 INC,NOTE 0.250% 3/1,,68026553,72250000,PRN
753422104,RAPID7 INC,COM,,2528344,134845,SH
76954AAB9,RIVIAN AUTOMOTIVE INC,NOTE 4.625% 3/1,,154171371,148436000,PRN
78781J109,SAILPOINT INC,COM,,28625572,1296448,SH
79466L302,SALESFORCE INC,COM,,109910172,463756,SH
G7T16G103,SAPIENS INTL CORP N V,SHS,,25941513,603291,SH
816851109,SEMPRA,COM,,17108527,190137,SH
82489W107,SHOALS TECHNOLOGIES GROUP IN,CL A,,5557500,750000,SH
828730200,SIMMONS 1ST NATL CORP,CL A $1 PAR,,6221624,324550,SH
832248207,SMITHFIELD FOODS INC,COM,,8662711,368940,SH
G8267P108,SMURFIT WESTROCK PLC,SHS,,329793621,7747090,SH
83304AAH9,SNAP INC,NOTE 0.125% 3/0,,8947286,10000000,PRN
833445109,SNOWFLAKE INC,COM SHS,,58221898,258133,SH
88023U101,SOMNIGROUP INTERNATIONAL INC,COM,,52739223,625391,SH
842587DZ7,SOUTHERN CO,NOTE 4.500% 6/1,,94021699,84500000,PRN
78462F103,SPDR S&P 500 ETF TR,TR UNIT,,65137748,97778,SH
78462F103,SPDR S&P 500 ETF TR,TR UNIT,Put,125908020,189000,SH
78464A474,SPDR SERIES TRUST,PORTFOLIO SHORT,,967008,31925,SH
H8088L103,SPORTRADAR GROUP AG,CLASS A ORD SHS,,15753178,585620,SH
84921RAB6,SPOTIFY USA INC,NOTE 3/1,,253122968,184800000,PRN
85423L103,STANDARDAERO INC,COM,,18721158,686008,SH
858155203,STEELCASE INC,CL A,,21781736,1266380,SH
86384P109,STUBHUB HLDGS INC,CL A,,14725148,874415,SH
86771W105,SUNRUN INC,COM,,72997498,4221949,SH
86771WAD7,SUNRUN INC,NOTE 4.000% 3/0,,24384927,18080000,PRN
86771W105,SUNRUN INC,COM,Call,38902500,2250000,SH
87165B103,SYNCHRONY FINANCIAL,COM,,11269098,158608,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,38009135,136092,SH
874054109,TAKE-TWO INTERACTIVE SOFTWAR,COM,,6582496,25478,SH
87612E106,TARGET CORP,COM,,1052360,11732,SH
87901J105,TEGNA INC,COM,,9646585,474500,SH
87256C101,TKO GROUP HOLDINGS INC,CL A,,125216614,620007,SH
872657101,TPG INC,COM CL A,,15882627,276460,SH
90353T100,UBER TECHNOLOGIES INC,COM,,24798068,253119,SH
903731107,UL SOLUTIONS INC,CLASS A COM SHS,,34002880,479860,SH
91324P102,UNITEDHEALTH GROUP INC,COM,,16377579,47430,SH
91332U101,UNITY SOFTWARE INC,COM,,2002000,50000,SH
92242T101,V2X INC,COM,,6209821,106900,SH
92189F676,VANECK ETF TRUST,SEMICONDUCTR ETF,Put,101171600,310000,SH
92189F676,VANECK ETF TRUST,SEMICONDUCTR ETF,,12238500,37500,SH
925050106,VERONA PHARMA PLC,SPONSORED ADS,,30432091,285185,SH
92556W104,VIA TRANSN INC,COM CL A,,1442400,30000,SH
92719V100,VIMEO INC,COMMON STOCK,,22121135,2854340,SH
934423104,WARNER BROS DISCOVERY INC,COM SER A,Call,9765000,500000,SH
946784105,WAYSTAR HLDG CORP,COM,,12800048,337554,SH
97717PAD6,WISDOMTREE INC,NOTE 3.250% 6/1,,5147551,4000000,PRN
97785W106,WOLFSPEED INC,COMMON STOCK,,1401343,48998,SH
97785W106,WOLFSPEED INC,COMMON STOCK,Put,7101490,5869000,SH
989207105,ZEBRA TECHNOLOGIES CORPORATI,CL A,,14297259,48113,SH
