cusip,issuer,class,put_call,value_usd,shares,sh_type
74834L100,QUEST DIAGNOSTIC INC,COM,,2336686,15489,SH
830566105,SKECHERS USA INC,CL A,,1450569,21573,SH
833034101,SNAP-ON INCORPORATED,COM,,2356342,6941,SH
78468R622,SPDR BARCLAYS HIGH YIELD BOND,BLOOMBERG HIGH Y,,1441405,15098,SH
78464A359,SPDR BLOOMBERG BARCLAYS CONVERTIBLE SECURITIES,BBG CONV SEC ETF,,1626716,20885,SH
81369Y308,SPDR CONSUMER STAPLES SELECT SECTOR,SBI CONS STPLS,,869689,11063,SH
81369Y506,SPDR ENERGY SELECT SECTOR ETF,ENERGY,,958236,11187,SH
78464A474,SPDR PORTFOLIO SHORT TERM CORP BD ETF,COM,,1914051,64101,SH
78464A409,SPDR S&P 500 GROWTH ETF,COM,,2823444,32121,SH
78468R788,SPDR SER TR SP500 HIGH DIV,PRTFLO S&P500 HI,,1662941,38458,SH
74144T108,T. ROWE PRICE GROUP INC,COM,,2312765,20451,SH
134429109,THE CAMPBELLS COMPANY,COM,,425794,10167,SH
427866108,THE HERSHEY COMPANY,COM,,2350163,13878,SH
91913Y100,VALERO ENERGY CORP,COM,,2280475,18602,SH
92189H409,VANECK HIGH YIELD MUNI,HIGH YLD MUNIETF,,818171,15761,SH
921943858,VANGUARD DEVELOPED MARKETS INDEX FUND ETF,VAN FTSE DEV MKT,,1707877,35715,SH
922042858,VANGUARD FTSE EMERGING MARKETS,FTSE EMR MKT ETF,,2529248,57431,SH
922908736,VANGUARD GROWTH ETF,GROWTH ETF,,6017861,14662,SH
921946406,VANGUARD HIGH DIVIDEND YIELD,HIGH DIV YLD,,3989485,31268,SH
92206C870,VANGUARD INTERMEDIATE TERM CORPORATE BOND ETF,INT-TERM CORP,,1281662,15967,SH
92206C706,VANGUARD INTERMEDIATE TERM TREASURY ETF,INTER TERM TREAS,,1517667,26167,SH
921946794,VANGUARD INTERNATIONAL HIGH DIV YIELD ETF,INTL HIGH ETF,,1215032,17900,SH
92206C847,VANGUARD LONG TERM GOVERNMENT BOND INDEX,LONG TERM TREAS,,1924495,34770,SH
922908538,VANGUARD MID-CAP GROWTH ETF,MCAP GR IDXVIP,,4533302,17865,SH
922908512,VANGUARD MID-CAP VALUE ETF,MCAP VL IDXVIP,,5596061,34593,SH
92206C771,VANGUARD MORTGAGE BACKED SEC INDX ETF,MTG-BKD SECS ETF,,857568,18914,SH
922908553,VANGUARD REAL ESTATE,REAL ESTATE ETF,,5099214,57243,SH
922908363,VANGUARD S&P 500,S&P 500 ETF SHS,,2791477,5181,SH
922908595,VANGUARD SMALL-CAP GROWTH ETF,SML CP GRW ETF,,5027364,17951,SH
922908611,VANGUARD SMALL-CAP VALUE ETF,SM CP VAL ETF,,4593531,23179,SH
921937835,VANGUARD TOTAL BOND MARKET INDEX FUND ETF,TOTAL BND MRKT,,1061748,14765,SH
92203J407,VANGUARD TOTAL INTERNATIONAL BOND INDEX ETF,TOTAL INT BD ETF,,996160,20309,SH
922908744,VANGUARD VALUE ETF,VALUE ETF,,5854809,34582,SH
92343V104,VERIZON COMMUNICATIONS,COM,,2690557,67281,SH
925652109,VICI PROPERTIES INC,COM,,2274394,77864,SH
97717W703,WISDOMTREE INTERNATIONAL EQUITY,COM,,1490168,28279,SH
98149E303,WORLD GOLD TRUST SPDR GLD MINISHARES ETF,SPDR GLD MINIS,,1424214,27394,SH
032108847,YIELDSHARES HIGH INCOME,HIGH INCOME,,2619166,227358,SH
98980L101,ZOOM COMMUNICATIONS INC,CL A,,1412098,17303,SH
