cusip,issuer,class,put_call,value_usd,shares,sh_type
12510Q100,CCC INTELLIGENT SOLUTIONS HL,COM,,3333000,300000,SH
15678U128,CEREVEL THERAPEUTICS HLDNG I,COM,,87980600,2151641,SH
15872M104,CHAMPIONX CORPORATION,COM,,81859661,2464910,SH
18915MAC1,CLOUDFLARE INC,NOTE 8/1,,8164724,9000000,PRN
12572Q105,CME GROUP INC,COM,,5903505,30028,SH
20717M103,CONFLUENT INC,CLASS A COM,Call,14765000,500000,SH
21871X109,COREBRIDGE FINL INC,COM,,15550080,534000,SH
22160K105,COSTCO WHSL CORP NEW,COM,Put,84999000,100000,SH
G25508105,CRH PLC,ORD,,45111717,601650,SH
126408103,CSX CORP,COM,,28249227,844521,SH
23331A109,D R HORTON INC,COM,,25170098,178600,SH
235851102,DANAHER CORPORATION,COM,,29982000,120000,SH
237266101,DARLING INGREDIENTS INC,COM,,21372183,581556,SH
23804L103,DATADOG INC,CL A COM,,17558729,135390,SH
252131107,DEXCOM INC,COM,,18911784,166800,SH
25402DAB8,DIGITALOCEAN HLDGS INC,NOTE 12/0,,24486875,29000000,PRN
25402D102,DIGITALOCEAN HLDGS INC,COM,,8687500,250000,SH
25402D102,DIGITALOCEAN HLDGS INC,COM,Put,34750000,1000000,SH
25470MAF6,DISH NETWORK CORPORATION,NOTE 12/1,,100231250,138250000,PRN
25809K105,DOORDASH INC,CL A,,21220259,195075,SH
26210CAC8,DROPBOX INC,NOTE 3/0,,84767472,90750000,PRN
26614N102,DUPONT DE NEMOURS INC,COM,,9366219,116365,SH
278768106,ECHOSTAR CORP,CL A,,43364447,2434837,SH
29355AAH0,ENPHASE ENERGY INC,NOTE 3/0,,913390,1000000,PRN
293792107,ENTERPRISE PRODS PARTNERS L,COM,,5506200,190000,SH
294600101,EQUITRANS MIDSTREAM CORP,COM,,1741929,134201,SH
30052C107,EVOLUS INC,COM,,9222500,850000,SH
30063P105,EXACT SCIENCES CORP,COM,,9506250,225000,SH
31946M103,FIRST CTZNS BANCSHARES INC N,CL A,,5611472,3333,SH
G3643J108,FLUTTER ENTMT PLC,SHS,,18363652,100700,SH
36168Q104,GFL ENVIRONMENTAL INC,SUB VTG SHS,,20934140,537738,SH
37954Y871,GLOBAL X FDS,GLOBAL X URANIUM,,2171250,75000,SH
38141G104,GOLDMAN SACHS GROUP INC,COM,,15175336,33550,SH
384747101,GRAIL INC,COM,,1152750,75000,SH
387328107,GRANITE CONSTR INC,COM,,5014303,80915,SH
398438408,GRIFOLS S A,SP ADR REP B NVT,,4741360,752000,SH
G42706104,HAMILTON INSURANCE GROUP LTD,CL B,,4162500,250000,SH
418100103,HASHICORP INC,COM CL A,,34,1,SH
418100103,HASHICORP INC,COM CL A,Call,10107000,300000,SH
419879101,HAWAIIAN HOLDINGS INC,COM,,8701000,700000,SH
422806208,HEICO CORP NEW,CL A,,6000176,33800,SH
G4444H101,HELIX ACQUISITION CORP II,CL A ORD SHS,,4854500,475000,SH
438516106,HONEYWELL INTL INC,COM,,16749864,78439,SH
444859102,HUMANA INC,COM,,20550750,55000,SH
45569U101,INDIE SEMICONDUCTOR INC,CLASS A COM,,16537673,2680336,SH
457669307,INSMED INC,COM PAR $.01,,31536900,470700,SH
45841N107,INTERACTIVE BROKERS GROUP IN,COM CL A,,29736753,242551,SH
46120E602,INTUITIVE SURGICAL INC,COM NEW,,11121250,25000,SH
46090E103,INVESCO QQQ TR,UNIT SER 1,Put,23955500,50000,SH
46434G764,ISHARES INC,MSCI EMRG CHN,,38036000,642500,SH
464286509,ISHARES INC,MSCI CDA ETF,,3623693,97700,SH
464288414,ISHARES TR,NATIONAL MUN ETF,,25721170,241400,SH
464287242,ISHARES TR,IBOXX INV CP ETF,,12933026,120734,SH
464288513,ISHARES TR,IBOXX HI YD ETF,Put,192850000,2500000,SH
464287432,ISHARES TR,20 YR TR BD ETF,Put,33040800,360000,SH
464287432,ISHARES TR,20 YR TR BD ETF,Call,68835000,750000,SH
465741106,ITRON INC,COM,,19589132,197950,SH
46982L108,JACOBS SOLUTIONS INC,COM,,52116440,373033,SH
47215P106,JD.COM INC,SPON ADS CL A,,32946000,1275000,SH
46625H100,JPMORGAN CHASE & CO.,COM,,11043396,54600,SH
49177J102,KENVUE INC,COM,,3381480,186000,SH
493267108,KEYCORP,COM,,18460211,1299100,SH
52110M109,LAZARD INC,COM,,2966586,77700,SH
530307305,LIBERTY BROADBAND CORP,COM SER C,,76193934,1389893,SH
539183AA1,LIVONGO HEALTH INC,NOTE 0.875% 6/0,,42975000,45000000,PRN
53947R105,LOAR HOLDINGS INC,COM SHS,,10682000,200000,SH
55024UAF6,LUMENTUM HLDGS INC,NOTE 0.500% 6/1,,61760742,78000000,PRN
55024UAD1,LUMENTUM HLDGS INC,NOTE 0.500%12/1,,19170559,21250000,PRN
57142B104,MARQETA INC,CLASS A COM,,1096000,200000,SH
57164YAD9,MARRIOTT VACATIONS WORLDWIDE,NOTE 1/1,,78378218,84754000,PRN
57164Y107,MARRIOTT VACATIONS WORLDWIDE,COM,Call,43887032,502600,SH
58933Y105,MERCK & CO INC,COM,,37140000,300000,SH
595017104,MICROCHIP TECHNOLOGY INC.,COM,,10504200,114800,SH
595112103,MICRON TECHNOLOGY INC,COM,,4024818,30600,SH
55306N104,MKS INSTRS INC,COM,,11218650,85914,SH
632307104,NATERA INC,COM,,10829000,100000,SH
62886HAX9,NCL CORP LTD,NOTE 5.375% 8/0,,72682414,59800000,PRN
64125C109,NEUROCRINE BIOSCIENCES INC,COM,,26814812,194776,SH
65339F663,NEXTERA ENERGY INC,UNIT 06/01/2027,,44316045,900000,SH
654106103,NIKE INC,CL B,,26554358,352320,SH
655844108,NORFOLK SOUTHN CORP,COM,,13345345,62161,SH
670100205,NOVO-NORDISK A S,ADR,,24979500,175000,SH
679295AF2,OKTA INC,NOTE 0.375% 6/1,,9654593,10500000,PRN
679295AD7,OKTA INC,NOTE 0.125% 9/0,,42794537,45250000,PRN
679295105,OKTA INC,CL A,Call,56166000,600000,SH
682189105,ON SEMICONDUCTOR CORP,COM,,8911500,130000,SH
682680103,ONEOK INC NEW,COM,,4443904,54493,SH
69404D108,PACIFIC BIOSCIENCES CALIF IN,COM,,2326260,1698000,SH
69380Q107,PACS GROUP INC,COM SHS,,4425000,150000,SH
722304102,PDD HOLDINGS INC,SPONSORED ADS,Put,39885000,300000,SH
69331C108,PG&E CORP,COM,,17460000,1000000,SH
74276R102,PRIVIA HEALTH GROUP INC,COM,,10428000,600000,SH
753422AF1,RAPID7 INC,NOTE 0.250% 3/1,,52735982,58500000,PRN
753422104,RAPID7 INC,COM,Call,21018426,486200,SH
75383L102,RAPPORT THERAPEUTICS INC,COM,,697800,30000,SH
G7496G103,RENAISSANCERE HLDGS LTD,COM,,18289823,81830,SH
76954AAB9,RIVIAN AUTOMOTIVE INC,NOTE 4.625% 3/1,,194873052,198436000,PRN
76954A103,RIVIAN AUTOMOTIVE INC,COM CL A,Call,73139000,5450000,SH
781154109,RUBRIK INC.,CL A,,4690980,153000,SH
80105N105,SANOFI,SPONSORED ADR,,7278000,150000,SH
81369Y605,SELECT SECTOR SPDR TR,FINANCIAL,,504420,12270,SH
816851109,SEMPRA,COM,,3346640,44000,SH
82728C102,SILVACO GROUP INC,COM,,3146500,175000,SH
83304AAH9,SNAP INC,NOTE 0.125% 3/0,,7980000,10000000,PRN
833445109,SNOWFLAKE INC,CL A,,3377250,25000,SH
83406F102,SOFI TECHNOLOGIES INC,COM,,1983000,300000,SH
834203309,SOLENO THERAPEUTICS INC,COM,,4488000,110000,SH
83444M101,SOLVENTUM CORP,COM SHS,,1586400,30000,SH
78462F103,SPDR S&P 500 ETF TR,TR UNIT,,244899000,450000,SH
78462F103,SPDR S&P 500 ETF TR,TR UNIT,Put,163266000,300000,SH
78464A698,SPDR SER TR,S&P REGL BKG,,15670707,319159,SH
78464A474,SPDR SER TR,PORTFOLIO SHORT,,950400,32000,SH
85205L107,SPRINGWORKS THERAPEUTICS INC,COM,,14502950,385000,SH
00773J202,SPYRE THERAPEUTICS INC,COM NEW,,3408950,145000,SH
858912108,STERICYCLE INC,COM,,63870512,1098753,SH
86771W105,SUNRUN INC,COM,,15118428,1274741,SH
86800U104,SUPER MICRO COMPUTER INC,COM,,20400176,24898,SH
874039100,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,,25523999,146850,SH
878742204,TECK RESOURCES LTD,CL B,,10801450,225500,SH
879360105,TELEDYNE TECHNOLOGIES INC,COM,,7704895,19859,SH
882508104,TEXAS INSTRS INC,COM,,8170260,42000,SH
90353T100,UBER TECHNOLOGIES INC,COM,,50845038,699574,SH
903731107,UL SOLUTIONS INC,CLASS A COM SHS,,21095000,500000,SH
91324P102,UNITEDHEALTH GROUP INC,COM,,12732009,25001,SH
91332UAB7,UNITY SOFTWARE INC,NOTE 11/1,,3561745,4178000,PRN
92189F676,VANECK ETF TRUST,SEMICONDUCTR ETF,Put,67782000,260000,SH
92189F676,VANECK ETF TRUST,SEMICONDUCTR ETF,,28677000,110000,SH
92204A405,VANGUARD WORLD FD,FINANCIALS ETF,,17437849,174588,SH
G93A5A101,VIKING HOLDINGS LTD,ORD SHS,,22061000,650000,SH
94419LAF8,WAYFAIR INC,NOTE 1.000% 8/1,,121651463,134450000,PRN
946784105,WAYSTAR HLDG CORP,COM,,5375000,250000,SH
94845U105,WEBTOON ENTMT INC,COM,,2739600,120000,SH
958669103,WESTERN MIDSTREAM PARTNERS L,COM UNIT LP INT,,3756472,94550,SH
96145D105,WESTROCK CO,COM,,168016818,3342953,SH
977852AB8,WOLFSPEED INC,NOTE 0.250% 2/1,,63910127,108500000,PRN
977852AD4,WOLFSPEED INC,NOTE 1.875%12/0,,73466446,131500000,PRN
225447AD3,WOLFSPEED INC,NOTE 1.750% 5/0,,46905909,52000000,PRN
977852102,WOLFSPEED INC,COM,Call,19346000,850000,SH
